Date,Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Player9,Player10,Player11,Player12,Player13,Player14,Player15,Player16,Player17,Player18,Player19,Player20,Player21,Player22,Player23,Player24,Player25,Player26,Player27,Player28,Player29,Player30,Player31,Player32,Player33,Player34,Player35,Player36,Player37,Player38,Player39,Player40,Player41,Player42,Player43,Player44,Player45,Player46,Player47,Player48,Player49,Player50,Player51,Player52,Player53,Player54,Player55,Player56,Player57,Player58,Player59,Player60,Player61,Player62,Player63,Player64,Player65,Player66,Player67,Player68,Player69,Player70,Player71,Player72,Player73,Player74,Player75,Player76,Player77,Player78,Player79,Player80,Player81,Player82,Player83,Player84,Player85,Player86,Player87,Player88,Player89,Player90,Player91,Player92,Player93,Player94,Player95,Player96,Player97,Player98,Player99,Player100,Tournament
2022-06-11 13:00,Tween,Kozo,Sympthome,Fontur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 13:00,Panda,Dark_62,Tim_mit_o_lol,dipper2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 13:00,Binkss,NRGZ,Hisoris,WhiteWix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 13:00,SuperCarouf,TheDarkWix,Niko,lukario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 13:00,Otaaaq,Labaffue,ygreczaid,Kaspa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 13:00,Link.FR,Thomas Jean,Viinch,Crunsche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,GranaDy,Evon,Thomas Jean,Labaffue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,MiQuatro,Soulja,TheDarkWix,NRGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,Kappa,Ener,Kozo,Dark_62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,Mime,Razii,Sam,Micka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,Papou,Arthaniir,Feed,Speedself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,Tween,Panda,Heav,crackous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,Binkss,SuperCarlouf,Whizzy,Stufts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 14:00,Otaaaq,Link.FR,Cocow,Meen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 15:00,GranaDy,MiQuatro,SuperCarlouf,Link.FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 15:00,Mime,Kappa,Panda,Arthaniir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 15:00,Papou,Tween,Ener,Razii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2022-06-11 15:00,Otaaaq,Binkss,Soulja,Evon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2022
2021-05-29 13:00,Kappa,Evon,Cap,Haedra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2021
2021-05-29 13:00,Mudda,Scrapie,Bren,Mime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2021
2021-05-29 13:00,Binkss,MiQuatro,Otaaaq,Ener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2021
2021-05-29 13:00,Dofault,Soulja,Link.FR,SuperCarlouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup Open 2021
2021-07-04 13:00,Carl Jr.,Pac,Kappa,Papou,Aurel,Scrapie,Massa,Affi,Evon,Spam,Binkss,Mudda,Soulja,Gwen,MiQuatro,Dofault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup 2021
2021-07-04 14:00,Carl Jr.,Affi,Papou,Aurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup 2021
2021-07-04 14:00,Pac,Kappa,Massa,Scrapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup 2021
2021-07-04 15:00,Carl Jr.,Pac,Kappa,Affi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL World Cup 2021
2022-03-06 13:00,Soulja,Ener,Link.FR,Razii,Dark,MiQuatro,Haedra,Wosile,SkandeaR,Evon,Sapi,Snow,TheDarkWix,Dofault,Micka,Tween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-03-13 0:00,Wosile,Soulja,SkandeaR,Link.FR,Evon,MiQuatro,Ener,Sapi,Razii,Snow,Haedra,Dofault,Dark,Micka,Tween,TheDarkWix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-03-20 0:00,Wosile,MiQuatro,Micka,Evon,SkandeaR,Soulja,Dark,Razii,Link.FR,Ener,Snow,Tween,TheDarkWix,Haedra,Dofault,Sapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-03-27 0:00,Soulja,Link.FR,MiQuatro,Ener,Tween,Evon,SkandeaR,Snow,Razii,TheDarkWix,Wosile,Haedra,Dark,Micka,Dofault,Sapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-03-27 0:00,MiQuatro,Wosile,Soulja,Link.FR,TheDarkWix,Razii,Haedra,SkandeaR,Tween,Ener,Evon,Micka,Dark,Dofault,Sapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-04-10 0:00,Soulja,Snow,Wosile,Razii,SkandeaR,Link.FR,Ener,MiQuatro,Micka,Evon,Tween,Sapi,Haedra,Dark,TheDarkWix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-04-17 0:00,Soulja,MiQuatro,Wosile,Link.FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022
2022-05-08 0:00,Tween,Elconn,Sam,Evon,Jean-Rene,TheDarkWix,Vulnerra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Relegation 2022
2022-04-16 13:00,Panda,Ratchet,crosshairs,Elconn,Sam,Barbos,Vulnerra,Jean-Rene,Whizzy,Cocow,Feed,Melioo,Acide,MimoJr.,Dionysos,7ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring Open 2022
2022-04-16 14:00,Ratchet,Barbos,Panda,crosshairs,Elconn,Vulnerra,Sam,Jean-Rene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring Open 2022
2022-02-19 13:00,Ener,MiQuatro,Soulja,Haedra,SkandeaR,Micka,Sapi,Link.FR,Razii,Evon,Dark,Tween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Spring 2022 Seeding
2022-02-20 18:00,Carl Jr.,Papou,Mime,Bren,Scrapie,Kappa,Affi,GranaDy,Mudda,Binkss,Spam,Massa,Otaaaq,Pac,Aurel,Gwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022 Seeding
2022-03-06 0:00,Massa,Bren,Papou,GranaDy,Mime,Carl Jr.,Affi,Aurel,Mudda,Binkss,Scrapie,Gwen,Spam,Kappa,Otaaaq,Pac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-03-13 0:00,Mudda,Aurel,Bren,Papou,Carl Jr.,GranaDy,Mime,Otaaaq,Pac,Scrapie,Massa,Gwen,Binkss,Affi,Spam,Kappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-03-20 0:00,Mime,Kappa,GranaDy,Carl Jr.,Aurel,Mudda,Gwen,Affi,Bren,Binkss,Papou,Otaaaq,Massa,Scrapie,Spam,Pac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-03-27 0:00,Carl Jr.,Otaaaq,Mime,Kappa,Mudda,Pac,Aurel,Bren,Binkss,Papou,Affi,Massa,Spam,Scrapie,Gwen,GranaDy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-04-10 0:00,Pac,Mudda,Affi,Carl Jr.,Bren,Mime,Kappa,Otaaaq,Binkss,Scrapie,GranaDy,Gwen,Papou,Massa,Spam,Aurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-04-10 0:00,Mudda,Affi,Bren,Papou,Carl Jr.,Massa,Pac,Gwen,Binkss,GranaDy,Otaaaq,Mime,Scrapie,Kappa,Aurel,Spam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-04-17 13:00,Massa,GranaDy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring Final Chance 2022
2022-04-17 13:00,Otaaaq,Papou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring Final Chance 2022
2022-04-17 14:00,Massa,Otaaaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring Final Chance 2022
2022-05-08 13:00,Wosile,Binkss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Relegation 2022
2022-05-08 13:00,MiQuatro,Scrapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Relegation 2023
2022-05-08 14:00,Gwen,Scrapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Relegation 2024
2022-05-08 14:00,Binkss,Link.FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Relegation 2025
2022-05-08 15:00,Gwen,Binkss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Relegation 2026
2022-04-24 13:00,Mime,Mudda,Pac,Kappa,Bren,Carl Jr.,Aurel,Massa,Affi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-04-24 14:00,Carl Jr.,Pac,Mudda,Bren,Mime,Kappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-04-24 15:00,Mudda,Carl Jr.,Pac,Bren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2022-04-24 16:00,Mudda,Carl Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Spring 2022
2021-10-17 0:00,Mime,Otaaaq,Link.FR,Cap,Evon,MiQuatro,Haedra,Wosile,Soulja,Mixotica,Snow,Razii,NRGZ,Dofault,Phegley,Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Fall 2021
2021-10-24 0:00,Mime,Haedra,Evon,Razii,MiQuatro,Wosile,Phegley,Otaaaq,Cap,NRGZ,Dofault,Snow,Soulja,Nixotica,Link.FR,Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Fall 2021
2021-10-31 0:00,Otaaaq,Cap,MiQuatro,Soulja,Mime,Snow,Dofault,Razii,NRGZ,Wosile,Nixotica,Haedra,Link.FR,Evon,Revolution,Phegley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Fall 2021
2021-11-07 0:00,NRGZ,Mime,Wosile,Evon,Otaaaq,Razii,Haedra,Link.FR,Nixotica,Dofault,Cap,Soulja,MiQuatro,Snow,Revolution,Phegley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCL Fall 2021
2021-10-17 0:00,Aurel,GranaDy,Affi,Mudda,Carl Jr.,Binkss,Papou,Pac,Bren,Spam,Massa,Kappa,Gwen,Worker,Scrapie,Tween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-10-24 0:00,Affi,GranaDy,Bren,Papou,Scrapie,Binkss,Mudda,Pac,Massa,Carl Jr.,Gwen,Kappa,Spam,Aurel,Tween,Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-10-31 0:00,Massa,Scrapie,GranaDy,Binkss,Papou,Carl Jr.,Worker,Bren,Pac,Mudda,Spam,Affi,Aurel,Tween,Gwen,Kappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-11-07 0:00,Gwen,Pac,Aurel,Mudda,Affi,Massa,Scrapie,Bren,GranaDy,Kappa,Spam,Carl Jr.,Tween,Papou,Worker,Binkss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-11-14 0:00,Binkss,Gwen,Pac,Papou,Tween,GranaDy,Mudda,Carl Jr.,Massa,Kappa,Bren,Affi,Spam,Scrapie,Aurel,Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-11-21 0:00,Binkss,Carl Jr.,Pac,Papou,Affi,Aurel,Bren,Spam,Massa,GranaDy,Gwen,Mudda,Worker,Tween,Kappa,Scrapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-11-28 0:00,Mudda,GranaDy,Affi,Scrapie,Bren,Carl Jr.,Papou,Tween,Gwen,Aurel,Spam,Massa,Pac,Binkss,Kappa,Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-12-05 0:00,Gwen,Spam,Mudda,Affi,Massa,GranaDy,Scrapie,Bren,Pac,Kappa,Aurel,Papou,Binkss,Worker,Tween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-12-12 0:00,Binkss,Bren,Spam,Tween,Papou,Kappa,Worker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall Final Chance 2021
2021-12-19 13:00,Gwen,Affi,Pac,Mudda,Scrapie,Aurel,GranaDy,Binkss,Massa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-12-19 14:00,Affi,Gwen,Pac,Scrapie,Mudda,Aurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-12-19 15:00,Affi,Pac,Gwen,Scrapie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2021-12-19 16:00,Pac,Affi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMGL Fall 2021
2022-08-13 13:00,Carl Jr.,Bren,NRGZ,MiQuatro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 13:00,Pac,Massa,Ener,Razii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 13:00,Binkss,Spam,Affi,Kappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 13:00,Tween,Cocow,Deska,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 14:00,Carl Jr.,Affi,Massa,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 14:00,Bren,Pac,Deska,Spam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 14:00,Cocow,Binkss,MiQuatro,Ener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 14:00,Tween,Kappa,NRGZ,Razii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 15:00,Carl Jr.,Ener,Deska,Kappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 15:00,Pac,Affi,Cocow,NRGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 15:00,Bren,Binkss,Snow,Razii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 15:00,Tween,MiQuatro,Massa,Spam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 16:00,Carl Jr.,Spam,Cocow,Razii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
2022-08-13 16:00,Kappa,Pac,MiQuatro,Snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arctic Gaming 2022
